0	1	2	3
F4I9V7	702	781	IDR_1
Q9SD86	1	80	IDR_1
Q9SD86	81	160	IDR_2
Q9SD86	161	240	IDR_3
Q9SD86	241	320	IDR_4
Q9SD86	321	400	IDR_5
Q9SD86	401	480	IDR_6
Q9SD86	481	560	IDR_7
Q9SD86	561	640	IDR_8
Q9SD86	641	720	IDR_9
Q9SD86	721	800	IDR_10
Q9SD86	801	880	IDR_11
Q9SD86	881	960	IDR_12
Q9SD86	961	1040	IDR_13
Q9SD86	1041	1120	IDR_14
Q9SD86	1121	1200	IDR_15
Q9SD86	1201	1280	IDR_16
F4HNZ9	955	1005	IDR_1
F4INK3	533	612	IDR_1
F4INK3	613	692	IDR_2
F4INK3	693	757	IDR_3
Q8LC41	1	68	IDR_1
F4JN00	1	40	IDR_1
Q9SUB2	1	80	IDR_1
Q9SUB2	81	160	IDR_2
Q9SUB2	161	240	IDR_3
Q9FR53	820	858	IDR_1
Q9LIJ8	1	80	IDR_1
Q9LIJ8	81	134	IDR_2
Q9LSW9	217	296	IDR_1
Q9LSW9	297	375	IDR_2
Q9C7X2	1	80	IDR_1
Q9C7X2	81	160	IDR_2
Q9C7X2	161	240	IDR_3
Q9C7X2	241	320	IDR_4
Q9C7X2	321	400	IDR_5
Q1PFQ9	1	52	IDR_1
Q1PF17	190	225	IDR_1
F4JB65	1	80	IDR_1
P0DKG2	1	49	IDR_1
Q0V869	1	43	IDR_1
Q9LSU8	135	179	IDR_1
A0A1P8BBX7	116	151	IDR_1
F4K6F1	1	80	IDR_1
F4K6F1	81	118	IDR_2
A0A1I9LSN5	137	202	IDR_1
Q9FMZ3	209	288	IDR_1
Q9FMZ3	289	368	IDR_2
Q9FMZ3	369	448	IDR_3
Q9FMZ3	449	528	IDR_4
Q9FMZ3	529	608	IDR_5
Q9FMZ3	609	641	IDR_6
O23126	187	219	IDR_1
Q9M1G9	1	80	IDR_1
Q9M1G9	81	160	IDR_2
Q9M1G9	161	240	IDR_3
Q9M1G9	241	320	IDR_4
Q9M1G9	321	400	IDR_5
Q9M1G9	401	480	IDR_6
Q9M1G9	481	560	IDR_7
Q9M1G9	561	640	IDR_8
Q9M1G9	641	720	IDR_9
Q9ZVT5	200	243	IDR_1
E0X9N4	55	134	IDR_1
F4JTF6	1	71	IDR_1
F4K682	1	80	IDR_1
Q8GYE4	119	198	IDR_1
Q8GYE4	199	278	IDR_2
Q8GYE4	279	340	IDR_3
Q9LHS1	1	80	IDR_1
Q9LHS1	81	160	IDR_2
Q9LHS1	161	240	IDR_3
Q9LHS1	241	320	IDR_4
Q9C5S2	286	365	IDR_1
F4KIN2	1	80	IDR_1
F4KIN2	81	160	IDR_2
F4HTV1	411	490	IDR_1
F4HTV1	491	569	IDR_2
Q9FI56	897	929	IDR_1
Q9LK64	865	930	IDR_1
O22285	1	80	IDR_1
O22285	81	160	IDR_2
Q9SVY0	148	227	IDR_1
Q9SVY0	228	300	IDR_2
Q8GZ17	1	45	IDR_1
Q9SYB0	1	44	IDR_1
Q9SLG9	1	56	IDR_1
Q66GR0	198	264	IDR_1
Q9T041	1	33	IDR_1
Q8W0Y9	1	37	IDR_1
O49196	1	80	IDR_1
B5BT18	366	445	IDR_1
Q9SGG3	1193	1228	IDR_1
P93024	392	471	IDR_1
P93024	472	551	IDR_2
P93024	552	631	IDR_3
P93024	632	711	IDR_4
P93024	712	791	IDR_5
Q9SSE9	1	80	IDR_1
Q9SSE9	81	143	IDR_2
Q9XI47	74	121	IDR_1
Q9LNJ3	1	80	IDR_1
Q9LNJ3	81	134	IDR_2
Q9STY2	133	212	IDR_1
Q9FGQ9	1	80	IDR_1
Q9FRH4	166	245	IDR_1
Q9STW6	1	67	IDR_1
Q8W4N3	334	413	IDR_1
Q8W4N3	414	493	IDR_2
Q8W4N3	494	573	IDR_3
Q8W4N3	574	653	IDR_4
Q8W4N3	654	733	IDR_5
Q8W4N3	734	813	IDR_6
Q9M1H8	1	36	IDR_1
Q8VZM2	145	224	IDR_1
Q8VZM2	225	304	IDR_2
Q8VZM2	305	384	IDR_3
Q8VZM2	385	464	IDR_4
Q8VZM2	465	544	IDR_5
Q8VZM2	545	624	IDR_6
Q8VZM2	625	704	IDR_7
Q8VZM2	705	784	IDR_8
Q8VZM2	785	864	IDR_9
Q8VZM2	865	944	IDR_10
Q8VZM2	945	1000	IDR_11
Q9LQQ2	259	322	IDR_1
Q9SB75	586	634	IDR_1
Q9SGJ0	142	221	IDR_1
Q9SGJ0	222	301	IDR_2
Q9SGJ0	302	381	IDR_3
F4HPZ9	517	596	IDR_1
F4HPZ9	597	639	IDR_2
Q9FK45	283	320	IDR_1
Q9FRH9	137	216	IDR_1
Q9FRH9	217	272	IDR_2
O22456	181	251	IDR_1
Q93ZS9	311	390	IDR_1
Q93ZS9	391	470	IDR_2
Q93ZS9	471	550	IDR_3
Q93ZS9	551	580	IDR_4
Q8VWV6	247	326	IDR_1
Q8VWV6	327	406	IDR_2
Q8VWV6	407	480	IDR_3
Q4VP08	1	47	IDR_1
Q9SRV1	384	463	IDR_1
Q9SX80	1	80	IDR_1
Q9LXZ7	1	80	IDR_1
Q9LXZ7	81	160	IDR_2
Q9SR10	1	80	IDR_1
Q9SR10	81	159	IDR_2
Q9FKQ3	1	41	IDR_1
Q0WNJ6	1648	1705	IDR_1
Q6DYC8	138	191	IDR_1
F4IL57	184	263	IDR_1
F4IL57	264	319	IDR_2
O82230	1	72	IDR_1
Q9SNB6	308	387	IDR_1
Q6S7B0	620	669	IDR_1
A0A1P8B5I4	1	80	IDR_1
Q9LRY7	1	80	IDR_1
Q9LRY7	81	160	IDR_2
Q9LRY7	161	240	IDR_3
Q9LRY7	241	320	IDR_4
Q9LRY7	321	400	IDR_5
Q9LRY7	401	480	IDR_6
Q9LRY7	481	560	IDR_7
Q9LRY7	561	640	IDR_8
Q9LRY7	641	720	IDR_9
Q9LRY7	721	800	IDR_10
Q9C892	1	67	IDR_1
F4KH13	230	261	IDR_1
Q3E914	168	247	IDR_1
F4KHG9	1	80	IDR_1
F4KHG9	81	128	IDR_2
Q9SXA9	72	151	IDR_1
Q9SZW3	1	80	IDR_1
Q9SZW3	81	160	IDR_2
Q9SZW3	161	240	IDR_3
Q9SZW3	241	320	IDR_4
Q9SZW3	321	395	IDR_5
Q58FT9	1	70	IDR_1
F4KHN5	1	38	IDR_1
Q9M1I1	53	127	IDR_1
Q9XFM0	1	59	IDR_1
Q1JPL5	1	80	IDR_1
Q1JPL5	81	160	IDR_2
Q1JPL5	161	232	IDR_3
P0DI04	1	32	IDR_1
Q9LK70	1	46	IDR_1
F4J6F6	1	80	IDR_1
F4J6F6	81	160	IDR_2
F4J6F6	161	240	IDR_3
F4J6F6	241	305	IDR_4
Q8VY17	1	80	IDR_1
Q8VY17	81	160	IDR_2
F4JLL4	1	43	IDR_1
B3H6B4	1	67	IDR_1
F4IN58	1384	1463	IDR_1
F4IN58	1464	1543	IDR_2
F4IN58	1544	1590	IDR_3
Q8RWU4	147	226	IDR_1
A8MQS5	1	80	IDR_1
Q9SRI3	283	319	IDR_1
O48828	1	58	IDR_1
O48772	156	235	IDR_1
F4HU79	200	246	IDR_1
Q9LTE9	176	238	IDR_1
Q8L7W8	1	40	IDR_1
F4HYL8	1	80	IDR_1
F4HYL8	81	160	IDR_2
F4HYL8	161	240	IDR_3
F4HYL8	241	320	IDR_4
F4HYL8	321	400	IDR_5
F4HYL8	401	480	IDR_6
F4HYL8	481	560	IDR_7
Q8W5R5	503	582	IDR_1
P92985	158	219	IDR_1
Q6NMI3	478	520	IDR_1
Q9M2X8	276	355	IDR_1
Q9M2X8	356	428	IDR_2
Q52K81	169	215	IDR_1
F4JRX3	1	80	IDR_1
F4JRX3	81	160	IDR_2
F4JRX3	161	240	IDR_3
F4JRX3	241	320	IDR_4
F4JRX3	321	400	IDR_5
F4JRX3	401	472	IDR_6
Q5Q0E6	438	473	IDR_1
Q9ZUI7	220	299	IDR_1
Q9ZUI7	300	379	IDR_2
F4I9A2	1	80	IDR_1
O82344	335	414	IDR_1
O82344	415	468	IDR_2
Q9FKB6	488	567	IDR_1
Q9FKB6	568	614	IDR_2
Q8W1E4	1	80	IDR_1
A0A1P8B1A2	1	67	IDR_1
Q94C95	272	351	IDR_1
Q94C95	352	419	IDR_2
Q93WK6	1	80	IDR_1
Q93WK6	81	117	IDR_2
B3H683	117	153	IDR_1
Q9LW19	239	318	IDR_1
Q9LW19	319	398	IDR_2
Q9LW19	399	478	IDR_3
Q9LW19	479	558	IDR_4
Q9LW19	559	621	IDR_5
F4JUA4	302	381	IDR_1
F4JUA4	382	423	IDR_2
A0A1P8BCM5	229	281	IDR_1
Q9ZV25	306	348	IDR_1
O65238	828	872	IDR_1
Q9FHZ8	1	48	IDR_1
A0JPZ8	1	56	IDR_1
Q9SS31	1	61	IDR_1
Q9ZUP3	226	305	IDR_1
Q9ZUP3	306	379	IDR_2
Q8LF36	1	77	IDR_1
Q9SKU2	1	35	IDR_1
Q5PNZ1	323	402	IDR_1
Q9SFD8	1	60	IDR_1
Q9SX99	1	42	IDR_1
Q9LFB6	204	267	IDR_1
F4K727	1	68	IDR_1
Q9LU92	151	230	IDR_1
Q9SQZ1	82	140	IDR_1
O49711	1	80	IDR_1
O49711	81	132	IDR_2
Q8VYW1	1	36	IDR_1
Q8VYV0	552	599	IDR_1
Q9LF17	143	222	IDR_1
F4IN69	767	798	IDR_1
Q9SYQ0	158	237	IDR_1
Q9SYQ0	238	317	IDR_2
Q9SYQ0	318	360	IDR_3
Q3EC43	1	80	IDR_1
Q9LU64	1	53	IDR_1
F4HSS6	115	194	IDR_1
F4HSS6	195	274	IDR_2
F4HSS6	275	315	IDR_3
O80963	450	494	IDR_1
O22939	1	41	IDR_1
Q9LRW3	86	143	IDR_1
Q9STU5	173	235	IDR_1
O80593	1	32	IDR_1
Q9SHZ5	1	80	IDR_1
Q9FWA6	1	42	IDR_1
Q9MAI8	1	80	IDR_1
Q9MAI8	81	160	IDR_2
Q9MAI8	161	240	IDR_3
Q9MAI8	241	300	IDR_4
Q0WQM3	158	237	IDR_1
Q0WQM3	238	317	IDR_2
Q0WQM3	318	397	IDR_3
Q0WQM3	398	477	IDR_4
Q0WQM3	478	557	IDR_5
Q0WQM3	558	637	IDR_6
O64700	1	62	IDR_1
Q9S7D2	1	60	IDR_1
Q8W1E8	1	36	IDR_1
Q58G01	166	245	IDR_1
Q58G01	246	325	IDR_2
Q58G01	326	405	IDR_3
Q58G01	406	485	IDR_4
Q58G01	486	558	IDR_5
Q9C6R4	1	80	IDR_1
Q8RWU6	464	535	IDR_1
Q9LM92	93	131	IDR_1
Q9ZQ33	1	80	IDR_1
Q9ZQ33	81	120	IDR_2
P30181	1	80	IDR_1
P30181	81	160	IDR_2
P30181	161	240	IDR_3
P30181	241	320	IDR_4
P30181	321	372	IDR_5
Q9LVU8	223	256	IDR_1
O65439	1	55	IDR_1
Q6BDA0	778	857	IDR_1
Q6BDA0	858	937	IDR_2
Q6BDA0	938	1017	IDR_3
Q6BDA0	1018	1097	IDR_4
Q6BDA0	1098	1177	IDR_5
Q6BDA0	1178	1228	IDR_6
Q9SY37	1	80	IDR_1
Q9SY37	81	119	IDR_2
F4JQ75	563	642	IDR_1
A0A178UDM7	108	171	IDR_1
Q5BPR7	72	105	IDR_1
Q9LPC8	370	434	IDR_1
Q6NMR8	1	80	IDR_1
Q6NMR8	81	160	IDR_2
Q6NMR8	161	240	IDR_3
Q6NMR8	241	288	IDR_4
Q9SJ22	658	725	IDR_1
Q9SJN7	1	40	IDR_1
Q9FJJ1	212	291	IDR_1
Q9FJJ1	292	371	IDR_2
Q9FJJ1	372	451	IDR_3
Q9FJJ1	452	487	IDR_4
F4I8F9	1	80	IDR_1
Q9C933	1	80	IDR_1
Q9C933	81	121	IDR_2
Q8LBL1	1	66	IDR_1
Q9LJP4	1	39	IDR_1
Q6NPS5	1	80	IDR_1
Q6NPS5	81	137	IDR_2
Q9SZD2	1	80	IDR_1
Q9SZD2	81	158	IDR_2
Q93Z04	1	79	IDR_1
Q9LET3	210	255	IDR_1
Q9FGP9	1	80	IDR_1
Q9FGP9	81	151	IDR_2
Q9SD40	1	80	IDR_1
Q9SD40	81	144	IDR_2
Q6NLQ6	1	37	IDR_1
Q8L3P4	338	417	IDR_1
Q8L3P4	418	497	IDR_2
Q8L3P4	498	577	IDR_3
Q8L3P4	578	654	IDR_4
Q8RWG0	968	1007	IDR_1
Q8LBB5	1	57	IDR_1
Q8RX56	85	164	IDR_1
Q8RX56	165	244	IDR_2
O81037	1	80	IDR_1
O81037	81	160	IDR_2
O81037	161	191	IDR_3
