 Q87X59	105	122
 Q87XE6	1	29
 Q87XW5	87	107
 Q87XX1	1	32
 Q87XX5	107	132
 Q87Y10	1	13
 Q87Y23	1	30
 Q87YS9	232	253
 Q87ZY4	1	17
 Q880A1	1	110
 Q880F4	1	21
 Q880W9	108	122
 Q880X7	542	560
 Q880Y5	1	48
 Q882K0	1	28
 Q883L7	1	15
 Q884A9	1	24
 Q884C9	598	618
 Q884I7	1	31
 Q884V5	180	228
 Q885S4	1	44
 Q885V6	46	60
 Q886H8	1	35
 Q887H7	1	95
 Q887Q7	374	391
 Q887R9	1	28
 Q887U0	389	416
 Q887X1	1	24
 Q887Y0	1	52
 Q888J9	1	39
 Q888J9	387	399
 Q889A0	1	59
 Q889A0	138	236
 Q889A0	335	361
 Q889R6	1	41
 Q889R6	115	137
 Q889X7	1373	1399
 Q88A93	1	98
 Q88AG3	1	215
 Q88AM0	1	24
 Q88B07	1	48
 Q88BE9	1	60
 Q87TR8	1	44
 Q87U63	1	26
 Q87U76	1	20
 Q87U89	1	21
 Q87U95	1	127
 Q87U97	1	168
 Q87UJ1	1	22
 Q87VM4	1	25
 Q87W56	496	508
 Q87W76	279	345
 Q87X91	1	120
 Q87XD5	764	806
 Q87XJ0	1	26
 Q87XQ3	1	25
 Q87YK8	1	18
 Q87Z11	1	81
 Q87Z11	118	135
 Q87ZN2	1	16
 Q87ZN2	93	110
 Q880G3	501	518
 Q880H7	1	81
 Q880V6	1	23
 Q881U4	1	37
 Q881Y5	1	33
 Q882C8	1	115
 Q883C3	1	15
 Q883Q5	168	199
 Q884S4	1	14
 Q884Y5	1	53
 Q885Q3	254	295
 Q885V8	1	47
 Q886T2	1	14
 Q887K8	1	46
 Q887T4	92	110
 Q888P0	1	21
 Q88AZ9	289	301
 Q88B15	427	445
 Q88BN9	1	34
 Q88BN9	618	650
 D3NQ24	1	155
 G3XDC8	1	25
 Q877S6	61	133
 Q87TX5	1	21
 Q87U44	1	25
 Q87UD0	102	114
 Q87UF3	218	231
 Q87UF3	301	318
 Q87UW2	1	25
 Q87V05	57	75
 Q87VG6	1358	1459
 Q87VG6	1650	1669
 Q87VU0	1	44
 Q87VU0	620	637
 Q87VU2	1	22
 Q87WU2	1	30
 Q87WU2	154	182
 Q87Y09	55	76
 Q87Y18	344	362
 Q87Y74	1	47
 Q87YC3	1	22
 Q87ZY3	1	72
 Q880L9	327	339
 Q880S0	292	307
 Q881C8	1	18
 Q881C8	300	321
 Q882P9	1	29
 Q882W9	1	49
 Q883E8	1	19
 Q883Q1	1	29
 Q884B2	119	137
 Q885B2	1	15
 Q885K8	1	28
 Q885W2	1	23
 Q885Y5	1	55
 Q886S0	1	73
 Q886W3	171	183
 Q886W7	1	28
 Q886W7	460	497
 Q887A9	1	20
 Q887V9	378	403
 Q887W0	1	25
 Q888A6	1	40
 Q888B3	213	227
 Q889Z8	1	40
 Q88B17	1	46
 Q88B76	81	95
 Q88BS9	1	19
 G3XDD5	1	97
 Q87U55	1	31
 Q87UF8	1	20
 Q87WF0	1	18
 Q87XN3	1	72
 Q87XP8	1	34
 Q87Y62	70	85
 Q87Y90	1	18
 Q87YI9	1	19
 Q87YI9	181	274
 Q87YR4	1	38
 Q87YU1	1	15
 Q87YU5	1	38
 Q87ZY9	1	14
 Q880A3	1	26
 Q882I9	1	28
 Q882N4	1031	1047
 Q882S6	178	203
 Q883M4	1	89
 Q883M4	134	155
 Q883W6	1	193
 Q883W6	726	982
 Q884J2	1	20
 Q884P6	1	43
 Q884V9	78	133
 Q885H3	138	163
 Q887P6	258	277
 Q887T6	143	162
 Q887X4	1	17
 Q888J0	1	16
 Q888K8	1	32
 Q889H0	1	90
 Q889W9	65	99
 Q88AE1	1	17
 Q88AE1	93	108
 Q88AI1	1	50
 Q88AK1	1	24
 Q88B86	1	50
 Q87TU6	1	19
 Q87UE3	1	13
 Q87UQ8	1	14
 Q87VA3	1	13
 Q87VA3	55	159
 Q87VS1	325	337
 Q87VU4	1	70
 Q87WL0	320	334
 Q87WM8	1733	1753
 Q87X76	284	304
 Q87XY0	1	52
 Q87XZ1	1	16
 Q87YB5	238	283
 Q87Z78	1	16
 Q87Z99	1	42
 Q87ZB0	1	51
 Q87ZF0	1	31
 Q87ZF0	344	356
 Q87ZF6	368	389
 Q87ZF6	540	558
 Q87ZG0	1	17
 Q87ZG4	228	299
 Q87ZM3	1	27
 Q87ZN1	1	14
 Q87ZN1	540	916
 Q87ZX1	1	27
 Q880A8	1	23
 Q880C9	1	35
 Q880D7	1	26
 Q881L9	233	509
 Q882A7	1	13
 Q882H7	1	53
 Q882R8	1	14
 Q883J9	1	122
 Q883J9	329	342
 Q883M9	106	190
 Q883M9	400	596
 Q883Y5	51	148
 Q884B3	1	19
 Q884D5	1	45
 Q884D5	113	135
 Q885E0	1	20
 Q885L9	1	13
 Q886Z2	1	27
 Q887E7	475	551
 Q887E7	1719	1748
 Q887T7	1	45
 Q888K1	1	61
 Q888K1	158	182
 Q888S7	210	225
 Q88A24	1	55
 Q88A24	141	156
 Q88AC5	1	51
 Q88AF2	311	330
 Q88BL1	677	714
 G3XDB3	1	138
 G3XDB3	274	344
 G3XDB3	559	780
 Q877M5	1	39
 Q877R8	1	90
 Q87VA9	598	622
 Q87WK1	44	66
 Q87XF5	60	196
 Q87YH7	1	26
 Q87Z29	1	21
 Q87Z42	1	18
 Q880K4	1	61
 Q880Y3	1	13
 Q881L2	313	327
 Q881Q2	1	28
 Q882D6	1	59
 Q883V9	1465	1562
 Q884D9	1	24
 Q884U0	1	15
 Q884U0	807	823
 Q885E4	442	496
 Q885M6	1	57
 Q885T6	648	676
 Q885T6	876	928
 Q886A0	1	41
 Q887D3	1	18
 Q888F5	301	316
 Q888L0	1	26
 Q889A1	1	56
 Q889S6	1	230
 Q889Z5	83	119
 Q889Z5	279	310
 Q88AI0	1	14
 Q88AJ3	654	669
 Q88AK8	1	26
 Q88B25	1	29
 Q88BC9	1	44
 D3NQ23	1	169
 Q1XFZ9	1	36
 Q877J2	1	47
 Q87UI1	1	22
 Q87V95	1	91
 Q87VL7	1	24
 Q87VW2	1	30
 Q87WW0	286	305
 Q87X03	124	179
 Q87X03	287	355
 Q87X03	402	455
 Q87X26	1	32
 Q87XK0	1	20
 Q87Y48	1	66
 Q87YK9	1	15
 Q87YK9	154	235
 Q87YL7	1	36
 Q87Z82	1	23
 Q87Z82	347	366
 Q87ZI6	1	14
 Q87ZI6	493	522
 Q87ZW2	164	185
 Q87ZW2	333	354
 Q880F6	1	41
 Q880P0	1	16
 Q881L7	668	716
 Q881L8	363	377
 Q881M1	1	15
 Q881Z6	1	29
 Q882J1	1	25
 Q882U1	1	39
 Q882V7	1	27
 Q883G3	1	15
 Q884G1	1	27
 Q884G7	1	18
 Q886E8	369	398
 Q886H1	1	26
 Q886N5	1	22
 Q886N5	659	684
 Q886N5	780	795
 Q886X8	1	23
 Q888I3	1	18
 Q888M6	1	107
 Q888Q3	1	32
 Q888Q3	122	140
 Q888Q3	433	467
 Q88A14	1	64
 Q88A14	124	229
 Q88A44	1	17
 Q88AU9	1	70
 Q88BV6	1	17
 Q88BW5	1	47
 Q88BW5	252	287
 D3NQ16	1	14
 Q877T3	57	106
 Q87U51	293	310
 Q87U91	1	34
 Q87UU6	1	14
 Q87VY3	1	22
 Q87WJ8	208	233
 Q87WJ8	440	461
 Q87XI6	1	44
 Q87XI6	187	199
 Q87XW9	1	64
 Q87Y27	52	68
 Q87Y78	1	19
 Q87YN4	1	14
 Q880K0	138	155
 Q880M4	1	25
 Q881I3	418	447
 Q881N5	1	87
 Q882B7	1	15
 Q882B7	299	315
 Q882B7	726	759
 Q882S5	1	46
 Q883I7	312	338
 Q884D1	1	164
 Q884K2	1	60
 Q884Q1	1	32
 Q885H6	1	43
 Q885P6	222	256
 Q886I9	1	86
 Q886Q9	1	32
 Q886R3	59	172
 Q886U4	1	41
 Q887U3	1	25
 Q887U3	412	432
 Q887Y6	1	30
 Q888P3	1	35
 Q888R0	107	123
 Q888R0	218	242
 Q888Y4	1	15
 Q889C4	1	22
 Q889C4	281	338
 Q889D5	1	35
 Q88A33	1	13
 Q88AQ5	1	74
 Q87TW0	1	99
 Q87UI3	253	270
 Q87UT0	1	22
 Q87UV1	1011	1033
 Q87VA8	624	680
 Q87VK1	749	877
 Q87VS2	63	287
 Q87VU3	1	13
 Q87W18	154	167
 Q87W18	411	444
 Q87W18	555	673
 Q87WB9	1	23
 Q87X20	1	75
 Q87X65	1	23
 Q87XX7	1	28
 Q87YQ1	1	25
 Q87YQ9	1	26
 Q87YV0	1	64
 Q87Z36	1	14
 Q87ZD8	1	122
 Q87ZF8	954	972
 Q880E1	1	55
 Q880E1	4314	4353
 Q880E1	4465	4837
 Q880E1	5048	5206
 Q880E1	5247	5491
 Q880E1	6084	6098
 Q880E1	6142	6274
 Q880Q3	1	26
 Q880Y6	1	27
 Q881A2	1	14
 Q881B8	1	13
 Q881G9	1	53
 Q883A8	1	13
 Q883C5	1	41
 Q883E6	1	30
 Q883T0	1	25
 Q883U5	56	109
 Q884L7	1	21
 Q884W7	1	28
 Q884X9	1	35
 Q885F9	1	13
 Q885V4	1	50
 Q885W0	1	16
 Q886S1	1	32
 Q886S1	231	260
 Q887H8	1	48
 Q887Q8	1	39
 Q888F9	1	31
 Q888W4	1	93
 Q88A51	1	112
 Q88BS6	585	636
 Q88BS6	753	939
 Q88BS6	1075	1231
 Q88BS6	1387	1414
 Q88BS6	1531	1557
 Q88BV5	69	153
 Q87UG6	1	40
 Q87UV0	1	24
 Q87UV0	342	356
 Q87VY2	90	108
 Q87WN1	134	160
 Q87XP2	321	348
 Q87YI2	1	13
 Q87YS0	1	50
 Q87YZ3	362	618
 Q87YZ3	690	743
 Q87ZQ8	1	17
 Q880A4	1	29
 Q880I8	1	87
 Q880K5	241	261
 Q880U8	1	33
 Q880V2	1	17
 Q882P0	1	25
 Q882U7	1	15
 Q882W1	430	446
 Q882W1	549	566
 Q883A9	1	33
 Q883B2	1	38
 Q883I0	1	29
 Q883U6	1	25
 Q883V4	1	17
 Q883W0	1	38
 Q884C4	1	27
 Q884L2	1	14
 Q884T8	1	22
 Q884T8	250	265
 Q885J3	1	13
 Q885R5	1	26
 Q886C4	87	158
 Q886C6	485	517
 Q886D3	1	26
 Q886D3	133	249
 Q886D3	302	417
 Q886D3	502	680
 Q886F5	537	552
 Q886F9	1	36
 Q887D0	1	58
 Q887D0	558	573
 Q887F4	1	70
 Q887Y1	1	30
 Q888M2	1	15
 Q888M2	330	353
 Q888X0	1	21
 Q88AL7	1	60
 Q88AT4	1	58
 Q88B97	343	395
 Q88BC2	1	56
 Q88BE6	1	23
 Q88BE6	111	130
 Q88BI1	1	15
 Q88BL2	1	33
 D2N0Y5	1	96
 P0A132	1	18
 Q1HA46	699	713
 Q87U70	49	422
 Q87U70	1415	1450
 Q87U70	1553	1572
 Q87UL5	1	17
 Q87VV1	1	151
 Q87WD9	1	32
 Q87WL8	1	14
 Q87WP8	125	137
 Q87WP8	521	543
 Q87WP8	591	634
 Q87X92	1	26
 Q87XF0	301	315
 Q87XU4	1	69
 Q87XU4	166	226
 Q87XU4	1098	1140
 Q87YL2	1	27
 Q87YT9	1	38
 Q87YT9	374	387
 Q87YZ4	89	108
 Q87ZN7	84	109
 Q880C3	1	29
 Q880U2	306	321
 Q880Z3	1	24
 Q881R5	441	463
 Q881X3	1	60
 Q882Z1	1	194
 Q883I8	1	15
 Q883J2	1	14
 Q883S8	1	22
 Q884G8	1	121
 Q884L8	1	27
 Q884Q7	1	59
 Q887H9	1	18
 Q887J5	1	44
 Q887K0	1	25
 Q887N1	1	20
 Q887T5	1	30
 Q88B78	1	20
 Q88B78	238	267
 Q88BD0	1	25
 Q1XFZ5	1	41
 Q87TS8	1	38
 Q87U20	1	31
 Q87U34	1	23
 Q87U34	1059	1105
 Q87U93	1	28
 Q87UA7	1	19
 Q87UA7	589	602
 Q87UH6	1	27
 Q87UT7	1	39
 Q87UV9	1	17
 Q87X99	180	205
 Q87XH1	1	21
 Q87XS1	1	15
 Q87XS1	462	479
 Q87XW6	794	855
 Q87YB3	1	52
 Q87YT8	518	542
 Q87Z59	1	29
 Q87Z59	294	314
 Q87ZS5	266	297
 Q87ZS5	713	738
 Q87ZS5	782	801
 Q880B6	1	74
 Q880I3	67	105
 Q881D5	533	551
 Q881F1	1	34
 Q881W9	1	59
 Q881W9	515	606
 Q882Y8	1	41
 Q883I3	1	110
 Q884L5	130	182
 Q884Y0	376	417
 Q885N1	1	17
 Q885P3	1	27
 Q886G0	1	71
 Q888C4	1	27
 Q888K0	1	47
 Q888K0	215	237
 Q888K0	406	422
 Q888L4	1	37
 Q888R2	369	409
 Q888S5	165	197
 Q88A62	1	93
 Q88A62	395	413
 Q88AA1	1	66
 Q88AT3	414	462
 Q88AV0	1	65
 Q88BF4	1	68
 Q88BF4	118	132
 G3XDB7	1	43
 G3XDB7	360	495
 Q87U19	1	51
 Q87U84	1	54
 Q87US6	194	220
 Q87UY6	81	153
 Q87V16	257	451
 Q87VS8	1	90
 Q87W11	300	346
 Q87W81	1	82
 Q87X14	528	547
 Q87X85	1	35
 Q87X85	358	386
 Q87XX2	69	95
 Q87XX2	241	288
 Q87Y86	1	126
 Q87Z71	1	25
 Q87Z84	1	47
 Q880G6	1	15
 Q881B1	1	34
 Q881R9	1	23
 Q882M3	1	15
 Q882T9	173	191
 Q883B1	294	320
 Q883B1	439	508
 Q883T8	111	135
 Q884Q2	1	58
 Q885H8	1	42
 Q885L5	1	14
 Q885L6	1	70
 Q886G8	1	37
 Q886T3	281	304
 Q887I1	1	22
 Q887Z8	1	38
 Q888U1	1	52
 Q889C9	1	27
 Q889U9	93	118
 Q88AF4	1	22
 Q88B26	1	18
 Q88B93	1	20
 Q88BD3	137	151
 Q88BJ6	375	390
 Q87TY8	1	53
 Q87U47	1	21
 Q87UU0	1	79
 Q87V43	1	18
 Q87VG2	1	17
 Q87VJ2	351	449
 Q87VZ2	1	443
 Q87WN3	1	18
 Q87WX0	103	137
 Q87XM7	1	21
 Q87Y33	156	176
 Q87YA6	1	20
 Q87YB1	1	50
 Q87YB1	230	257
 Q87YK5	62	86
 Q87YU9	1	95
 Q87Z05	254	267
 Q87Z30	192	206
 Q87Z57	1	72
 Q880B1	1	13
 Q881H3	1	26
 Q881I1	1	23
 Q881P2	1	154
 Q881T2	1	44
 Q882S2	1	53
 Q882S2	277	290
 Q883Z0	1	86
 Q884A4	1	85
 Q884A8	1	24
 Q884Q8	1	28
 Q885D9	168	181
 Q887K9	1	60
 Q887U1	655	713
 Q888R6	1	14
 Q888V9	1	92
 Q889R9	1	66
 Q889Y9	1	33
 Q88A88	350	392
 Q88AK9	1	43
 Q88AK9	91	136
 Q88AN2	1	81
 Q88AS8	1	21
 Q88BH2	86	128
 Q88BJ0	1	17
 Q88BJ0	72	155
 Q88BV9	1	19
 D3NQ21	1	33
 D3NQ21	138	177
 Q87TX3	1	26
 Q87TZ0	1	23
 Q87UD8	1	24
 Q87UH3	1	18
 Q87UH8	1	23
 Q87UJ4	1	16
 Q87UL6	131	148
 Q87UP5	1	15
 Q87UW4	1	14
 Q87UZ8	273	285
 Q87VU9	164	179
 Q87VX4	1	39
 Q87WC6	259	291
 Q87XR8	1	23
 Q87YI0	1	43
 Q87YI0	134	192
 Q87YI0	275	329
 Q87YI0	377	459
 Q87YI0	501	551
 Q87YI0	625	947
 Q87YS5	1	25
 Q87YS5	598	618
 Q87ZW4	1	78
 Q87ZW4	159	175
 Q880K8	1	38
 Q880K8	100	113
 Q880Z2	504	528
 Q882M1	1	38
 Q882M4	1	19
 Q882M4	1924	1952
 Q882M4	2018	2057
 Q882U2	1	42
 Q883G9	277	306
 Q883U9	1	21
 Q883U9	198	233
 Q883V5	1	26
 Q883W7	1	20
 Q884B4	1	19
 Q884D7	1	28
 Q884Q0	1	19
 Q884Q0	87	105
 Q884Z4	1	19
 Q884Z4	296	311
 Q885D0	1	79
 Q887B2	1	31
 Q887I3	1	29
 Q887M2	1	80
 Q887S6	1	20
 Q888I1	1	18
 Q889L0	1	154
 Q889N5	1	22
 Q889U3	1	21
 Q88AC7	1	14
 Q88AM8	1	47
 Q88AM8	592	606
 Q88AW4	1	60
 Q88AW7	47	66
 Q88B68	1	18
 Q88BG3	1	34
 Q88BG6	282	304
 Q88BK8	1	163
 Q88BR6	385	400
 P61114	1	38
 Q87TS2	238	260
 Q87TY4	1	18
 Q87UJ0	1	23
 Q87VF9	430	447
 Q87VM3	1	19
 Q87W90	371	442
 Q87WR0	1	25
 Q87XV8	1	28
 Q87Y17	1	18
 Q87Y91	112	158
 Q87Z33	1	67
 Q87Z33	220	258
 Q87Z33	305	323
 Q87Z70	1	21
 Q87Z80	1	13
 Q87ZE7	452	554
 Q87ZE7	610	640
 Q87ZV3	1	24
 Q880J8	1	20
 Q881J4	1	17
 Q881P4	1	63
 Q881P4	101	127
 Q881R6	1	61
 Q881U5	1	18
 Q882D5	1	35
 Q882Y6	1	34
 Q882Z2	407	426
 Q883S7	1	57
 Q884T1	1	65
 Q885F0	100	112
 Q885G3	1	19
 Q885K6	1	21
 Q886H9	1	25
 Q886W9	1	29
 Q886X0	1	19
 Q886X0	745	758
 Q887I4	59	72
 Q887I4	1020	1034
 Q887M4	1	34
 Q887Z1	1	17
 Q888K2	483	534
 Q88AM3	406	419
 G3XDB5	1	138
 G3XDD1	1	37
 G3XDD3	1	50
 G3XDD3	225	258
 Q87UC2	1	27
 Q87UH0	1	18
 Q87UH0	259	312
 Q87UM5	1	26
 Q87UU4	1	17
 Q87VG1	1	22
 Q87VS5	1	73
 Q87W31	1	15
 Q87W31	194	212
 Q87XV6	37	54
 Q87YB0	1	19
 Q87YH6	201	219
 Q87Z25	1	52
 Q87ZJ3	1	19
 Q881J9	1	23
 Q881J9	776	801
 Q881K8	1	32
 Q881T0	1	19
 Q882L7	1	27
 Q882L7	147	162
 Q883H6	53	100
 Q883L5	271	284
 Q883S9	1	37
 Q883X8	1	54
 Q884F8	2988	3009
 Q885V1	1	13
 Q886Y7	1	28
 Q887C7	1	13
 Q887F2	1	36
 Q888H6	303	323
 Q888I8	1	29
 Q888U0	150	178
 Q88AP2	1	25
 Q88BH6	1	14
 Q88BH6	305	322
 Q88BN6	1	15
 Q88BU3	80	92
 Q87TS1	1	78
 Q87U60	1	16
 Q87U60	230	245
 Q87U75	1	15
 Q87U99	1	28
 Q87U99	258	278
 Q87UL7	1	60
 Q87W19	1	33
 Q87WD2	439	452
 Q87WF1	1	117
 Q87X93	1	107
 Q87XD3	1	72
 Q87XF7	1	32
 Q87XF7	79	99
 Q87XU7	1	40
 Q87XU9	362	391
 Q87XY7	330	354
 Q87Y21	1	24
 Q87YL6	1	62
 Q87YL6	421	451
 Q87ZM7	155	180
 Q87ZN9	1	13
 Q87ZZ0	1	26
 Q880F0	1	55
 Q880U6	36	49
 Q881W3	1	25
 Q882C3	1	24
 Q883K7	1	26
 Q883P2	1	65
 Q883Q2	88	102
 Q884E1	1	52
 Q884U1	1	67
 Q884V4	124	364
 Q885X5	1	35
 Q886E5	1	60
 Q886G6	110	126
 Q887T1	44	142
 Q887W7	247	292
 Q888X3	1	76
 Q888Y3	165	192
 Q889U5	1	17
 Q88AB3	162	188
 Q88AT7	301	351
 Q88AV6	1	16
 Q88AV9	1	84
 Q88AW5	1	33
 Q88BN1	1	15
 G3XDC0	1	22
 G3XDD2	1	95
 Q87TX4	1	16
 Q87UR8	1	50
 Q87UU9	1	27
 Q87UU9	359	372
 Q87UX6	81	138
 Q87UX6	920	939
 Q87V02	1	146
 Q87V08	607	695
 Q87V08	744	814
 Q87V70	1	20
 Q87V85	533	554
 Q87VN1	61	133
 Q87VY4	1	51
 Q87W27	1	72
 Q87WJ4	1	36
 Q87XM4	60	91
 Q87XP3	1	33
 Q87Y51	1	73
 Q87Y51	153	198
 Q87YM1	96	108
 Q87YR8	774	798
 Q87ZS2	1	13
 Q87ZT8	1	16
 Q881A5	1	62
 Q881A5	423	452
 Q881D1	366	379
 Q881U3	1	48
 Q881W2	1	35
 Q882C2	1	27
 Q882K2	257	279
 Q883A0	619	661
 Q883X5	38	60
 Q885D8	1	52
 Q885G4	1	17
 Q886C8	1	27
 Q888G2	1	87
 Q888L6	629	671
 Q88A16	219	291
 Q88A64	1	44
 Q88A69	1	13
 Q88A69	54	70
 Q88AC8	1	23
 Q88AG1	1	39
 Q88BG2	347	397
 Q88BI4	1	45
 G3XDC4	1	20
 Q87UB9	1	35
 Q87UE4	1	28
 Q87UY0	1	44
 Q87UY0	518	641
 Q87VX2	1	15
 Q87VX2	186	201
 Q87W14	1	53
 Q87W23	1	44
 Q87WL9	1	33
 Q87WT3	126	153
 Q87XE0	1	22
 Q87XI2	60	112
 Q87XI2	231	246
 Q87XI2	586	600
 Q87XJ1	1	52
 Q87XT3	1	31
 Q87YE8	1	37
 Q87Z22	1	14
 Q87Z22	90	109
 Q87Z22	404	491
 Q87ZH9	1	58
 Q87ZY8	1	13
 Q87ZY8	424	441
 Q881P0	1	34
 Q881V7	1	24
 Q883F4	1	30
 Q883L1	1	14
 Q884T0	1	25
 Q884V1	1	13
 Q884V1	63	98
 Q884V1	251	295
 Q884W8	45	61
 Q885A4	1	52
 Q885I4	1	171
 Q886C9	1	67
 Q886X2	1	17
 Q887G8	1	15
 Q887R4	1	64
 Q887W9	1	21
 Q887Z2	1	21
 Q889Q5	1	25
 Q889W8	1	47
 Q889W8	203	274
 Q889Y5	1	47
 Q88AD2	1	17
 Q88AF1	1	58
 Q88AF1	320	348
 Q88AF1	404	462
 Q88AR6	1	20
 Q88B58	1	130
 Q88BK7	717	762
 Q79LY0	1	160
 Q877T8	1	105
 Q87TS6	1	35
 Q87TV2	318	331
 Q87UV5	1	19
 Q87VW4	1	29
 Q87VY0	322	340
 Q87WA8	1	16
 Q87WE0	1	41
 Q87WE6	1	13
 Q87WL7	1	26
 Q87X56	412	427
 Q87XK7	1	20
 Q87XK7	294	308
 Q87XL1	267	285
 Q87YU7	1	17
 Q87Z35	267	284
 Q87Z68	1	13
 Q880D3	1	200
 Q880E8	1	41
 Q880R9	1	35
 Q880V8	1	18
 Q880V8	281	318
 Q881A1	491	522
 Q881B5	1	17
 Q881E6	340	404
 Q881L1	1	136
 Q881L1	194	246
 Q881L5	1	13
 Q881L5	199	217
 Q881S8	1	16
 Q882D0	1	38
 Q882W6	1	64
 Q884A7	1	42
 Q885N4	243	270
 Q886U3	409	429
 Q887Q1	1	28
 Q887Q1	455	470
 Q888K6	1	58
 Q889B3	1	27
 Q889B3	422	457
 Q88A34	1	21
 Q88A38	1	40
 Q88AJ1	220	265
 Q88AS6	1	17
 Q88B33	239	256
 Q88BK2	347	367
 Q87TY5	1	21
 Q87U10	174	212
 Q87UF1	1	83
 Q87UP2	1	30
 Q87V71	382	629
 Q87VC7	1	15
 Q87VN5	1	96
 Q87VQ4	1	18
 Q87VS7	1	45
 Q87VU5	1	15
 Q87WA6	442	479
 Q87WD4	1	80
 Q87WV7	1	13
 Q87WZ5	207	260
 Q87XS5	1	269
 Q87XT6	1	24
 Q87YI5	178	195
 Q87YJ2	1	23
 Q87YM0	1	94
 Q87YV5	1	40
 Q87Z23	1	13
 Q880C5	1	13
 Q880Q2	1	41
 Q880T0	1	13
 Q880T0	602	619
 Q882E9	1	40
 Q882G1	1	27
 Q882L9	1	40
 Q883J3	1	23
 Q884E2	1	59
 Q885H9	1	48
 Q885S2	262	279
 Q886Y6	1	71
 Q886Y6	164	192
 Q886Y6	247	261
 Q886Y6	458	489
 Q887A2	147	163
 Q887P0	1	26
 Q887U2	694	706
 Q887X2	1	13
 Q887Z6	1	20
 Q888N3	1	35
 Q889J3	214	230
 Q88AN6	466	478
 Q88BK6	124	140
 Q88BR8	1	15
 Q877K7	113	130
 Q87UH9	1	34
 Q87UP6	1	42
 Q87V40	1	16
 Q87V40	190	204
 Q87V67	1	24
 Q87V67	461	625
 Q87WU0	1	132
 Q87YF9	492	1128
 Q87YS7	1	61
 Q87YS7	461	482
 Q87Z07	49	61
 Q87Z07	134	157
 Q87Z52	1	32
 Q87Z93	458	471
 Q87ZF9	291	312
 Q880B2	1	25
 Q880U3	1	21
 Q880W7	349	391
 Q880X1	1	24
 Q881G2	1	37
 Q881T8	1	39
 Q882M2	1	19
 Q884C7	141	153
 Q884F1	1	15
 Q884Y2	478	491
 Q885I8	1	89
 Q887Q3	1	42
 Q887Q4	1	32
 Q888E0	1	53
 Q888V4	286	339
 Q888V4	481	551
 Q88AU0	1	107
 Q88B13	1	109
 Q88B44	1	20
 Q88BF8	539	595
 Q88BG8	1	26
 Q88BW6	1	27
 Q88BW7	1	28
 Q88BW7	364	457
 Q87UW7	1	27
 Q87UX5	1	33
 Q87UX5	403	454
 Q87VW9	1	65
 Q87WP0	601	638
 Q87WQ2	89	126
 Q87X24	1	54
 Q87X75	1	69
 Q87XS3	1	116
 Q87Y42	1	60
 Q87Y42	106	150
 Q87Z37	1	24
 Q87ZU8	1	35
 Q880A2	1	94
 Q882F1	1	30
 Q882N5	513	528
 Q882X4	1	40
 Q882Z9	1	22
 Q883R5	1	22
 Q883Y9	214	230
 Q884K3	105	131
 Q884R1	1	38
 Q884T6	1	25
 Q884Z2	1	36
 Q885P0	1	32
 Q885R3	1	13
 Q886D5	506	525
 Q886P7	1	52
 Q889C5	1	17
 Q889G3	1	31
 Q889I5	192	211
 Q88AM5	1	25
 Q88AU1	58	73
 Q88AV5	1	39
 Q88AW2	1	197
 Q88B18	79	93
 Q88B83	129	318
 Q88B99	532	550
 Q88BT9	1	69
 Q877K9	1	188
 Q877K9	399	452
 Q87TY9	1	22
 Q87U49	1	71
 Q87U72	516	537
 Q87U72	622	680
 Q87UA6	388	404
 Q87UA6	445	461
 Q87UC0	1	59
 Q87UY1	114	131
 Q87V35	1	23
 Q87V39	775	791
 Q87VH5	1	44
 Q87VJ1	136	193
 Q87VL9	1	13
 Q87VL9	422	437
 Q87VY9	1	18
 Q87X31	1	55
 Q87X31	242	289
 Q87XJ4	1	66
 Q87XJ7	1	42
 Q87XM0	1	23
 Q87Y19	1	13
 Q87YT1	179	221
 Q87ZL5	359	381
 Q87ZV9	45	67
 Q87ZV9	113	127
 Q87ZW7	1	35
 Q87ZW7	144	187
 Q883E1	1	16
 Q883J0	1	29
 Q883J1	1	20
 Q884F5	1	29
 Q884W4	1	31
 Q884Y7	140	155
 Q885L4	103	137
 Q886G9	1	30
 Q886K2	1	37
 Q887F5	1	61
 Q887F5	186	203
 Q888M8	187	235
 Q889F2	1	18
 Q889J0	1	29
 Q889P9	67	81
 Q889R1	1	43
 Q88AP0	1	14
 Q88AP8	1	21
 Q88AZ0	1	135
 Q88AZ0	241	273
 Q88B69	1	22
 B1GRK1	1	29
 Q87TZ9	1	20
 Q87U28	1	26
 Q87U46	1	21
 Q87UF7	129	160
 Q87UF7	396	437
 Q87UI5	94	277
 Q87VM7	130	166
 Q87W69	1828	1842
 Q87WJ5	1	15
 Q87WN0	1	94
 Q87X58	1	79
 Q87X90	1	14
 Q87YX2	298	421
 Q87YZ2	1	34
 Q880C2	1	18
 Q880P4	1	40
 Q880P4	314	336
 Q881J8	1	19
 Q881J8	185	229
 Q881J8	325	339
 Q881L0	1	45
 Q881U2	1	52
 Q881U2	259	272
 Q882H5	460	500
 Q882I7	1	20
 Q882P4	1	15
 Q884E8	386	411
 Q885D5	1	31
 Q886U7	1	22
 Q887C2	130	143
 Q887H1	295	313
 Q888J3	1	19
 Q888X1	1	40
 Q889A5	231	272
 Q889G6	1	33
 Q889X6	1	17
 Q889X6	99	123
 Q88A63	1	17
 Q88AN8	1	22
 Q88AR8	1	28
