IDR1,IDR2,E_value
Q87VB5_IDR_1_1093_1134,F4K727_IDR_1_1_68,1.0349113871864324
Q87VB5_IDR_1_1093_1134,Q9SX99_IDR_1_1_42,0.19302886452125279
Q87VB5_IDR_1_1093_1134,B3H4R3_IDR_1_1_51,2.1406773453231662
Q87VB5_IDR_1_1093_1134,Q9FFJ9_IDR_1_191_270,1.9979298702135084
Q87VB5_IDR_1_1093_1134,Q9LX99_IDR_1_1_59,0.9684568905589472
Q87VB5_IDR_1_1093_1134,Q9ZUI7_IDR_1_220_299,0.5800044601581194
Q87VB5_IDR_1_1093_1134,Q9ZUI7_IDR_2_300_379,0.6126916734892891
Q87VB5_IDR_1_1093_1134,F4K5T4_IDR_1_1_80,3.637622459337204
Q87VB5_IDR_1_1093_1134,Q1G3T6_IDR_1_1_72,2.259075475841726
Q87VB5_IDR_1_1093_1134,Q8RWG0_IDR_1_968_1007,2.6311532218032774
Q87VB5_IDR_1_1093_1134,Q9ZP59_IDR_1_1_54,1.8366774764630556
Q87VB5_IDR_1_1093_1134,F4JQ75_IDR_1_563_642,3.072128906601164
Q87VB5_IDR_1_1093_1134,Q9M240_IDR_1_1_49,3.5917251780839603
Q87VB5_IDR_1_1093_1134,Q6S7B0_IDR_1_620_669,0.7822266081736924
Q87VB5_IDR_1_1093_1134,Q8W1E8_IDR_1_1_36,2.4089472035458757
Q87VB5_IDR_1_1093_1134,Q9LJH8_IDR_1_1_53,0.32475718291332
Q87VB5_IDR_1_1093_1134,Q9SY37_IDR_1_1_80,3.6069404639514584
Q87VB5_IDR_1_1093_1134,Q9SY37_IDR_2_81_119,3.8157844942174153
Q87VB5_IDR_1_1093_1134,F4I3C6_IDR_1_98_177,2.7368662319771984
Q87VB5_IDR_1_1093_1134,O04209_IDR_1_1_80,2.733469987672737
Q87VB5_IDR_1_1093_1134,Q9LRY7_IDR_1_1_80,0.5855830489814862
Q87VB5_IDR_1_1093_1134,Q9LRY7_IDR_2_81_160,1.3288448049014452
Q87VB5_IDR_1_1093_1134,Q9LRY7_IDR_3_161_240,1.5351231418683327
Q87VB5_IDR_1_1093_1134,Q9LRY7_IDR_4_241_320,1.8052459492076993
Q87VB5_IDR_1_1093_1134,Q9LRY7_IDR_5_321_400,0.5452228319206585
Q87VB5_IDR_1_1093_1134,Q9LRY7_IDR_6_401_480,0.8965827468496848
Q87VB5_IDR_1_1093_1134,Q9LRY7_IDR_7_481_560,1.7082194422169215
Q87VB5_IDR_1_1093_1134,Q9LRY7_IDR_8_561_640,1.9735463181404178
Q87VB5_IDR_1_1093_1134,Q9LRY7_IDR_9_641_720,2.2692401851076545
Q87VB5_IDR_1_1093_1134,Q9LRY7_IDR_10_721_800,2.0917843270802745
Q87VB5_IDR_1_1093_1134,Q9M8Y0_IDR_1_1_38,2.45603483110109
Q87VB5_IDR_1_1093_1134,Q9SB89_IDR_1_1_80,3.1002586651800694
Q87VB5_IDR_1_1093_1134,Q9SB89_IDR_2_81_151,3.97546256709259
Q87VB5_IDR_1_1093_1134,O23126_IDR_1_187_219,5.343325598241639
Q87VB5_IDR_1_1093_1134,Q66GR0_IDR_1_198_264,2.269239161916398
Q87VB5_IDR_1_1093_1134,Q9FX56_IDR_1_1_35,4.337798275696048
Q87VB5_IDR_1_1093_1134,F4KDR7_IDR_1_1_44,0.9910946096395463
Q87VB5_IDR_1_1093_1134,Q3E914_IDR_1_168_247,2.5781202282905307
Q87VB5_IDR_1_1093_1134,Q9FGP9_IDR_1_1_80,1.1399955328993547
Q87VB5_IDR_1_1093_1134,Q9FGP9_IDR_2_81_151,3.661081205195093
Q87VB5_IDR_1_1093_1134,Q9STT1_IDR_1_125_204,1.713808829695112
Q87VB5_IDR_1_1093_1134,Q9SV41_IDR_1_1_78,1.563111286887211
Q87VB5_IDR_1_1093_1134,Q9FI56_IDR_1_897_929,4.024826463802077
Q87VB5_IDR_1_1093_1134,F4IL68_IDR_1_1_80,3.242953333690351
Q87VB5_IDR_1_1093_1134,Q5Q0E6_IDR_1_438_473,2.2494580320419004
Q87VB5_IDR_1_1093_1134,Q6STH5_IDR_1_1_77,1.1804740456435168
Q87VB5_IDR_1_1093_1134,Q8LBB5_IDR_1_1_57,1.3269391172375657
Q87VB5_IDR_1_1093_1134,Q9SZW6_IDR_1_343_401,2.039223683189883
Q87VB5_IDR_1_1093_1134,Q9ZSM8_IDR_1_1_80,2.7178216479977877
Q87VB5_IDR_1_1093_1134,Q9ZSM8_IDR_2_81_113,1.2862927512933044
Q87VB5_IDR_1_1093_1134,Q8L5Y2_IDR_1_1_80,2.937324911490804
Q87VB5_IDR_1_1093_1134,Q8L5Y2_IDR_2_81_151,3.3406740560354464
Q87VB5_IDR_1_1093_1134,Q940Q1_IDR_1_1_42,1.5291084642247794
Q87VB5_IDR_1_1093_1134,Q94C95_IDR_1_272_351,2.1688433504953037
Q87VB5_IDR_1_1093_1134,Q94C95_IDR_2_352_419,2.598881956476288
Q87VB5_IDR_1_1093_1134,Q9S7C9_IDR_1_245_311,2.206134862241587
Q87VB5_IDR_1_1093_1134,F4IBM1_IDR_1_1_32,3.1864387825972615
Q87VB5_IDR_1_1093_1134,Q8H184_IDR_1_1_64,2.859165931952801
Q87VB5_IDR_1_1093_1134,Q9LJM6_IDR_1_352_431,2.174475931907621
Q87VB5_IDR_1_1093_1134,B3H721_IDR_1_1_47,2.5392521354042206
Q87VB5_IDR_1_1093_1134,Q8RWW7_IDR_1_305_337,3.1537417268958645
Q87VB5_IDR_1_1093_1134,Q9CAN9_IDR_1_154_233,2.702785317723081
Q87VB5_IDR_1_1093_1134,O82344_IDR_1_335_414,2.1543965726262684
Q87VB5_IDR_1_1093_1134,O82344_IDR_2_415_468,1.2439522422732576
Q87VB5_IDR_1_1093_1134,Q8GUJ5_IDR_1_1_80,1.5123264451105198
Q87VB5_IDR_1_1093_1134,Q8GUJ5_IDR_2_81_160,1.8071439317754647
Q87VB5_IDR_1_1093_1134,Q8GUJ5_IDR_3_161_240,2.08946837429421
Q87VB5_IDR_1_1093_1134,Q8GUJ5_IDR_4_241_320,2.6996192368186893
Q87VB5_IDR_1_1093_1134,Q8GUJ5_IDR_5_321_381,2.6489608586977704
Q87VB5_IDR_1_1093_1134,Q9LQB2_IDR_1_84_122,4.097018608426983
Q87VB5_IDR_1_1093_1134,Q9SZD2_IDR_1_1_80,2.4721901222253364
Q87VB5_IDR_1_1093_1134,Q9SZD2_IDR_2_81_158,3.425822350460811
Q87VB5_IDR_1_1093_1134,Q6NM27_IDR_1_175_254,-0.3736328226554422
Q87VB5_IDR_1_1093_1134,Q6NM27_IDR_2_255_290,1.649681899413939
Q87VB5_IDR_1_1093_1134,Q94F16_IDR_1_349_397,1.4579231322463233
Q87VB5_IDR_1_1093_1134,P15458_IDR_1_1_80,1.221938775495798
Q87VB5_IDR_1_1093_1134,Q7G8T1_IDR_1_1_80,2.396822105081114
Q87VB5_IDR_1_1093_1134,Q7G8T1_IDR_2_81_160,1.3746364306578496
Q87VB5_IDR_1_1093_1134,Q7G8T1_IDR_3_161_240,1.2705406910116839
Q87VB5_IDR_1_1093_1134,Q7G8T1_IDR_4_241_320,1.5912009262823803
Q87VB5_IDR_1_1093_1134,Q7G8T1_IDR_5_321_398,1.960040895426082
Q87VB5_IDR_1_1093_1134,O22285_IDR_1_1_80,1.3351367443949664
Q87VB5_IDR_1_1093_1134,O22285_IDR_2_81_160,2.9044633619323905
Q87VB5_IDR_1_1093_1134,Q9M1I1_IDR_1_53_127,2.35258255987954
Q87VB5_IDR_1_1093_1134,Q9LTD4_IDR_1_251_330,2.142080630482913
Q87VB5_IDR_1_1093_1134,O80834_IDR_1_1_80,1.094121568305506
Q87VB5_IDR_1_1093_1134,O80834_IDR_2_81_160,1.7777115013771674
Q87VB5_IDR_1_1093_1134,Q9SNB6_IDR_1_308_387,0.9151283117492035
Q87VB5_IDR_1_1093_1134,O82230_IDR_1_1_72,0.7440875224705499
Q87VB5_IDR_1_1093_1134,Q9C6R4_IDR_1_1_80,1.2157617176866822
Q87VB5_IDR_1_1093_1134,Q9LXZ7_IDR_1_1_80,1.2389359002655587
Q87VB5_IDR_1_1093_1134,Q9LXZ7_IDR_2_81_160,1.1630622199079292
Q87VB5_IDR_1_1093_1134,Q9SBB2_IDR_1_78_157,2.987210471338617
Q87VB5_IDR_1_1093_1134,Q94JW9_IDR_1_1_80,3.054828304522574
Q87VB5_IDR_1_1093_1134,B3H670_IDR_1_1_57,-0.8858581617838048
Q87VB5_IDR_1_1093_1134,Q5XVB0_IDR_1_1_80,1.7881291087718898
Q87VB5_IDR_1_1093_1134,Q5XVB0_IDR_2_81_160,2.4321416319394
Q87VB5_IDR_1_1093_1134,Q5XVB0_IDR_3_161_240,3.5392704122971193
Q87VB5_IDR_1_1093_1134,Q5XVB0_IDR_4_241_320,2.80051092416155
Q87VB5_IDR_1_1093_1134,Q5XVB0_IDR_5_321_388,2.5911077042826696
Q87VB5_IDR_1_1093_1134,Q8L7W8_IDR_1_1_40,1.1495033174372153
Q87VB5_IDR_1_1093_1134,Q9LU92_IDR_1_151_230,2.0831482157904366
Q87VB5_IDR_1_1093_1134,F4K6Z1_IDR_1_513_592,2.2143493814014494
Q87VB5_IDR_1_1093_1134,F4K6Z1_IDR_2_593_638,2.007675444716347
Q87VB5_IDR_1_1093_1134,Q9FKQ3_IDR_1_1_41,1.3905067066478711
Q87VB5_IDR_1_1093_1134,Q9LIB2_IDR_1_518_558,4.326697956341327
Q87VB5_IDR_1_1093_1134,Q9SSE9_IDR_1_1_80,2.1693756386180407
Q87VB5_IDR_1_1093_1134,Q9SSE9_IDR_2_81_143,3.220467815586881
Q87VB5_IDR_1_1093_1134,A0A1P8AVE4_IDR_1_1_37,3.2694950099634212
Q87VB5_IDR_1_1093_1134,F4I9V7_IDR_1_702_781,3.2694266746745635
Q87VB5_IDR_1_1093_1134,F4I9A2_IDR_1_1_80,3.8587605677746204
Q87VB5_IDR_1_1093_1134,F4IGA5_IDR_1_519_588,2.2455974291953567
Q87VB5_IDR_1_1093_1134,Q9LM92_IDR_1_93_131,1.1820561993268628
Q87VB5_IDR_1_1093_1134,Q8GYA5_IDR_1_1_80,1.1149891913787053
Q87VB5_IDR_1_1093_1134,Q8VYW7_IDR_1_301_380,3.446661864417494
Q87VB5_IDR_1_1093_1134,Q8VYW7_IDR_2_381_449,2.584275150964551
Q87VB5_IDR_1_1093_1134,Q9C7X2_IDR_1_1_80,2.1937904227915954
Q87VB5_IDR_1_1093_1134,Q9C7X2_IDR_2_81_160,3.025167106012871
Q87VB5_IDR_1_1093_1134,Q9C7X2_IDR_3_161_240,2.6695781719886833
Q87VB5_IDR_1_1093_1134,Q9C7X2_IDR_4_241_320,3.1688509728099756
Q87VB5_IDR_1_1093_1134,Q9C7X2_IDR_5_321_400,1.7705271071270392
Q87VB5_IDR_1_1093_1134,Q9SF40_IDR_1_1_80,1.8731765513311593
Q87VB5_IDR_1_1093_1134,Q9SF40_IDR_2_81_160,0.45119887530811464
Q87VB5_IDR_1_1093_1134,Q9SF40_IDR_3_161_200,3.0161024040265216
Q87VB5_IDR_1_1093_1134,Q9LTT9_IDR_1_1091_1143,2.26960482569414
Q87VB5_IDR_1_1093_1134,A0JPZ8_IDR_1_1_56,2.2593344481505424
Q87VB5_IDR_1_1093_1134,O64700_IDR_1_1_62,0.183091934580915
Q87VB5_IDR_1_1093_1134,Q8RWR2_IDR_1_1_80,2.064263305090458
Q87VB5_IDR_1_1093_1134,Q8RWR2_IDR_2_81_160,3.1178954236222167
Q87VB5_IDR_1_1093_1134,Q8RWR2_IDR_3_161_240,-0.5083782053969088
Q87VB5_IDR_1_1093_1134,Q8RWR2_IDR_4_241_314,0.43208317093524684
Q87VB5_IDR_1_1093_1134,Q9C8B5_IDR_1_84_163,2.478327198994731
Q87VB5_IDR_1_1093_1134,Q9SMP6_IDR_1_1_80,1.5113966629294744
Q87VB5_IDR_1_1093_1134,Q9SMP6_IDR_2_81_110,2.237297167829201
Q87VB5_IDR_1_1093_1134,F4JN00_IDR_1_1_40,3.1719346621943734
Q87VB5_IDR_1_1093_1134,B8XCH5_IDR_1_151_230,0.8488538717871768
Q87VB5_IDR_1_1093_1134,B8XCH5_IDR_2_231_310,0.6096608698013979
Q87VB5_IDR_1_1093_1134,Q1PFQ9_IDR_1_1_52,0.9119037303799624
Q87VB5_IDR_1_1093_1134,F4HYL8_IDR_1_1_80,2.271955614037835
Q87VB5_IDR_1_1093_1134,F4HYL8_IDR_2_81_160,1.451730554136196
Q87VB5_IDR_1_1093_1134,F4HYL8_IDR_3_161_240,2.758327966329948
Q87VB5_IDR_1_1093_1134,F4HYL8_IDR_4_241_320,1.8510415584954387
Q87VB5_IDR_1_1093_1134,F4HYL8_IDR_5_321_400,2.960296279141181
Q87VB5_IDR_1_1093_1134,F4HYL8_IDR_6_401_480,2.68864418931528
Q87VB5_IDR_1_1093_1134,F4HYL8_IDR_7_481_560,2.0743435004794435
Q87VB5_IDR_1_1093_1134,Q3ECI4_IDR_1_1_53,1.5788756323543227
Q87VB5_IDR_1_1093_1134,Q9MAI8_IDR_1_1_80,2.439324392843
Q87VB5_IDR_1_1093_1134,Q9MAI8_IDR_2_81_160,1.8539707710628663
Q87VB5_IDR_1_1093_1134,Q9MAI8_IDR_3_161_240,1.41199226074467
Q87VB5_IDR_1_1093_1134,Q9MAI8_IDR_4_241_300,1.0621691725537978
Q87VB5_IDR_1_1093_1134,B9DF92_IDR_1_358_437,3.423395504673845
Q87VB5_IDR_1_1093_1134,B9DF92_IDR_2_438_494,3.6437705484763345
Q87VB5_IDR_1_1093_1134,Q9C933_IDR_1_1_80,2.073148036834006
Q87VB5_IDR_1_1093_1134,Q9C933_IDR_2_81_121,3.0323257175888223
Q87VB5_IDR_1_1093_1134,F4JIJ1_IDR_1_1269_1335,2.262680359729365
Q87VB5_IDR_1_1093_1134,Q6DBQ2_IDR_1_240_280,2.9330472361515305
Q87VB5_IDR_1_1093_1134,Q8LBL1_IDR_1_1_66,1.7653698140658944
Q87VB5_IDR_1_1093_1134,Q5XPK0_IDR_1_157_236,1.4758400782034773
Q87VB5_IDR_1_1093_1134,Q5XPK0_IDR_2_237_316,2.470089781719616
Q87VB5_IDR_1_1093_1134,Q5XPK0_IDR_3_317_396,3.023345507851194
Q87VB5_IDR_1_1093_1134,Q5XPK0_IDR_4_397_476,2.9712333866924165
Q87VB5_IDR_1_1093_1134,Q5XPK0_IDR_5_477_556,2.6124929701120925
Q87VB5_IDR_1_1093_1134,Q5XPK0_IDR_6_557_636,3.1228651036835213
Q87VB5_IDR_1_1093_1134,Q5XPK0_IDR_7_637_716,2.8442517154219864
Q87VB5_IDR_1_1093_1134,Q5XPK0_IDR_8_717_796,3.5127324818276104
Q87VB5_IDR_1_1093_1134,Q5XPK0_IDR_9_797_876,3.4814876469892084
Q87VB5_IDR_1_1093_1134,Q5XPK0_IDR_10_877_956,3.750687463359812
Q87VB5_IDR_1_1093_1134,Q5XPK0_IDR_11_957_1036,3.766300267677545
Q87VB5_IDR_1_1093_1134,Q5XPK0_IDR_12_1037_1116,3.436685446552956
Q87VB5_IDR_1_1093_1134,Q5XPK0_IDR_13_1117_1196,3.6705556128972594
Q87VB5_IDR_1_1093_1134,Q5XPK0_IDR_14_1197_1276,2.8195278065768967
Q87VB5_IDR_1_1093_1134,Q5XPK0_IDR_15_1277_1356,2.7444490932971446
Q87VB5_IDR_1_1093_1134,Q5XPK0_IDR_16_1357_1436,3.1670192520582017
Q87VB5_IDR_1_1093_1134,Q5XPK0_IDR_17_1437_1516,3.3288218408917087
Q87VB5_IDR_1_1093_1134,Q5XPK0_IDR_18_1517_1596,2.373604832477155
Q87VB5_IDR_1_1093_1134,Q5XPK0_IDR_19_1597_1676,3.0160788648353627
Q87VB5_IDR_1_1093_1134,Q5XPK0_IDR_20_1677_1756,2.4894572313541894
Q87VB5_IDR_1_1093_1134,Q5XPK0_IDR_21_1757_1836,1.6028701959985314
Q87VB5_IDR_1_1093_1134,Q5XPK0_IDR_22_1837_1916,2.1787351769896652
Q87VB5_IDR_1_1093_1134,Q5XPK0_IDR_23_1917_1996,1.698121990431618
Q87VB5_IDR_1_1093_1134,Q5XPK0_IDR_24_1997_2028,3.859177990459857
Q87VB5_IDR_1_1093_1134,Q9FIP3_IDR_1_1_63,1.7566197280790847
Q87VB5_IDR_1_1093_1134,E0X9N4_IDR_1_55_134,2.766011281476283
Q87VB5_IDR_1_1093_1134,Q5XVK1_IDR_1_152_231,3.346374455774165
Q87VB5_IDR_1_1093_1134,Q5XVK1_IDR_2_232_272,3.876226975754891
Q87VB5_IDR_1_1093_1134,Q8RWK8_IDR_1_469_548,3.537673810530727
Q87VB5_IDR_1_1093_1134,Q8RWK8_IDR_2_549_608,1.5577401245897669
Q87VB5_IDR_1_1093_1134,Q8VZM1_IDR_1_577_642,2.9720383306191067
Q87VB5_IDR_1_1093_1134,F4J2C8_IDR_1_601_656,2.671019904990353
Q87VB5_IDR_1_1093_1134,Q8VY05_IDR_1_1_80,1.6438265001170604
Q87VB5_IDR_1_1093_1134,Q8VY05_IDR_2_81_115,3.6101782210458495
Q87VB5_IDR_1_1093_1134,Q8VYV0_IDR_1_552_599,1.935544089802666
Q87VB5_IDR_1_1093_1134,Q9SZD1_IDR_1_1_80,2.9997511400378998
Q87VB5_IDR_1_1093_1134,Q9SZD1_IDR_2_81_132,1.589313466196657
Q87VB5_IDR_1_1093_1134,F4IUS3_IDR_1_1_80,3.7689158101659377
Q87VB5_IDR_1_1093_1134,F4IUS3_IDR_2_81_160,3.6602565924769843
Q87VB5_IDR_1_1093_1134,F4IUS3_IDR_3_161_240,2.9402486960677825
Q87VB5_IDR_1_1093_1134,F4IUS3_IDR_4_241_316,2.5746729331947513
Q87VB5_IDR_1_1093_1134,Q1JPL5_IDR_1_1_80,0.41476015372305497
Q87VB5_IDR_1_1093_1134,Q1JPL5_IDR_2_81_160,2.4108416012871263
Q87VB5_IDR_1_1093_1134,Q1JPL5_IDR_3_161_232,1.1592007741834847
Q87VB5_IDR_1_1093_1134,F4KBM7_IDR_1_1_34,3.279517902747366
Q87VB5_IDR_1_1093_1134,Q9LFB6_IDR_1_204_267,1.5131511528222985
Q87VB5_IDR_1_1093_1134,Q9C5S2_IDR_1_286_365,1.0683973595578529
Q87VB5_IDR_1_1093_1134,Q6NLQ6_IDR_1_1_37,1.2894376516454065
Q87VB5_IDR_1_1093_1134,Q93VB4_IDR_1_226_305,3.0335962921232023
Q87VB5_IDR_1_1093_1134,Q9FH94_IDR_1_96_175,1.5095498425789717
Q87VB5_IDR_1_1093_1134,B3H6B4_IDR_1_1_67,0.13254066160934475
Q87VB5_IDR_1_1093_1134,Q9FGJ4_IDR_1_1_80,1.688768777117284
Q87VB5_IDR_1_1093_1134,Q9FGJ4_IDR_2_81_131,4.410570955656519
Q87VB5_IDR_1_1093_1134,Q9LNJ3_IDR_1_1_80,2.0742051822577183
Q87VB5_IDR_1_1093_1134,Q9LNJ3_IDR_2_81_134,1.5853730336290024
Q87VB5_IDR_1_1093_1134,Q0WQM3_IDR_1_158_237,-0.42014018934772146
Q87VB5_IDR_1_1093_1134,Q0WQM3_IDR_2_238_317,0.7901059729868969
Q87VB5_IDR_1_1093_1134,Q0WQM3_IDR_3_318_397,1.2270237530268
Q87VB5_IDR_1_1093_1134,Q0WQM3_IDR_4_398_477,1.3238641794594312
Q87VB5_IDR_1_1093_1134,Q0WQM3_IDR_5_478_557,1.7369486730871513
Q87VB5_IDR_1_1093_1134,Q0WQM3_IDR_6_558_637,2.479263405744577
Q87VB5_IDR_1_1093_1134,Q52K81_IDR_1_169_215,2.2535831529534365
Q87VB5_IDR_1_1093_1134,Q9SKU2_IDR_1_1_35,1.683627470106901
Q87VB5_IDR_1_1093_1134,Q84K42_IDR_1_1_46,2.953810586752298
Q87VB5_IDR_1_1093_1134,Q9CA30_IDR_1_111_190,1.5538059582573647
Q87VB5_IDR_1_1093_1134,Q9CA30_IDR_2_191_233,1.3567007047621145
Q87VB5_IDR_1_1093_1134,Q9SD86_IDR_1_1_80,0.8522468056373693
Q87VB5_IDR_1_1093_1134,Q9SD86_IDR_2_81_160,1.3408676377777669
Q87VB5_IDR_1_1093_1134,Q9SD86_IDR_3_161_240,0.792460879879509
Q87VB5_IDR_1_1093_1134,Q9SD86_IDR_4_241_320,1.429251017829496
Q87VB5_IDR_1_1093_1134,Q9SD86_IDR_5_321_400,1.5097995156371047
Q87VB5_IDR_1_1093_1134,Q9SD86_IDR_6_401_480,2.7352323338731597
Q87VB5_IDR_1_1093_1134,Q9SD86_IDR_7_481_560,1.921542882418004
Q87VB5_IDR_1_1093_1134,Q9SD86_IDR_8_561_640,1.3251107443977883
Q87VB5_IDR_1_1093_1134,Q9SD86_IDR_9_641_720,2.0400886872337853
Q87VB5_IDR_1_1093_1134,Q9SD86_IDR_10_721_800,2.018564789749287
Q87VB5_IDR_1_1093_1134,Q9SD86_IDR_11_801_880,0.6060674622551723
Q87VB5_IDR_1_1093_1134,Q9SD86_IDR_12_881_960,1.1343169227174368
Q87VB5_IDR_1_1093_1134,Q9SD86_IDR_13_961_1040,1.312843426052491
Q87VB5_IDR_1_1093_1134,Q9SD86_IDR_14_1041_1120,1.9929308596789381
Q87VB5_IDR_1_1093_1134,Q9SD86_IDR_15_1121_1200,1.007400328559485
Q87VB5_IDR_1_1093_1134,Q9SD86_IDR_16_1201_1280,2.2569992043470073
Q87VB5_IDR_1_1093_1134,O22965_IDR_1_1_70,3.3826356464854364
Q87VB5_IDR_1_1093_1134,Q58G01_IDR_1_166_245,2.626396229003239
Q87VB5_IDR_1_1093_1134,Q58G01_IDR_2_246_325,2.249612448013539
Q87VB5_IDR_1_1093_1134,Q58G01_IDR_3_326_405,1.566317489415014
Q87VB5_IDR_1_1093_1134,Q58G01_IDR_4_406_485,2.468906913443652
Q87VB5_IDR_1_1093_1134,Q58G01_IDR_5_486_558,1.6976360071927
Q87VB5_IDR_1_1093_1134,Q9SVY0_IDR_1_148_227,2.9789934561854103
Q87VB5_IDR_1_1093_1134,Q9SVY0_IDR_2_228_300,2.4959553793248226
Q87VB5_IDR_1_1093_1134,O22787_IDR_1_338_417,1.1990200130872068
Q87VB5_IDR_1_1093_1134,O22787_IDR_2_418_497,2.357790081208722
Q87VB5_IDR_1_1093_1134,Q38827_IDR_1_1_80,3.2885536256485115
Q87VB5_IDR_1_1093_1134,Q38827_IDR_2_81_160,2.3968775649674035
Q87VB5_IDR_1_1093_1134,Q38827_IDR_3_161_205,1.4450670426885734
Q87VB5_IDR_1_1093_1134,Q9SGG3_IDR_1_1193_1228,0.9354992139756266
Q87VB5_IDR_1_1093_1134,Q9SJ56_IDR_1_1_80,1.0829010131951353
Q87VB5_IDR_1_1093_1134,Q9SJ56_IDR_2_81_160,0.6999914232028219
Q87VB5_IDR_1_1093_1134,Q9SJ56_IDR_3_161_240,2.7819331683790334
Q87VB5_IDR_1_1093_1134,F4I7I0_IDR_1_1_70,1.5345273283796104
Q87VB5_IDR_1_1093_1134,F4IBB2_IDR_1_1_52,1.9759493078839534
Q87VB5_IDR_1_1093_1134,F4J6F6_IDR_1_1_80,2.518117917241673
Q87VB5_IDR_1_1093_1134,F4J6F6_IDR_2_81_160,2.2114997305661337
Q87VB5_IDR_1_1093_1134,F4J6F6_IDR_3_161_240,2.8621064491563404
Q87VB5_IDR_1_1093_1134,F4J6F6_IDR_4_241_305,1.1095579650477418
Q87VB5_IDR_1_1093_1134,Q9STY2_IDR_1_133_212,3.247590265324937
Q87VB5_IDR_1_1093_1134,Q9ZTX9_IDR_1_151_188,3.3039836428306772
Q87VB5_IDR_1_1093_1134,O22213_IDR_1_1_52,1.412671943653793
Q87VB5_IDR_1_1093_1134,Q0WNJ6_IDR_1_1648_1705,1.8277613475803154
Q87VB5_IDR_1_1093_1134,Q8VYW1_IDR_1_1_36,2.8261617573944613
Q87VB5_IDR_1_1093_1134,O22980_IDR_1_140_219,2.2374575708083597
Q87VB5_IDR_1_1093_1134,O22980_IDR_2_220_250,0.47420501258887615
Q87VB5_IDR_1_1093_1134,Q84VG6_IDR_1_1_40,1.8237163090126711
Q87VB5_IDR_1_1093_1134,Q9SY06_IDR_1_1_80,1.8865577237604176
Q87VB5_IDR_1_1093_1134,Q9SY06_IDR_2_81_160,1.4985722557039391
Q87VB5_IDR_1_1093_1134,Q9SY06_IDR_3_161_240,4.226824398509606
Q87VB5_IDR_1_1093_1134,Q9SY06_IDR_4_241_271,-0.08696509572879751
Q87VB5_IDR_1_1093_1134,O22773_IDR_1_1_77,1.6569169351312576
Q87VB5_IDR_1_1093_1134,F4HYK7_IDR_1_70_125,1.3132790634493556
Q87VB5_IDR_1_1093_1134,O81775_IDR_1_1_80,1.6393941604800837
Q87VB5_IDR_1_1093_1134,O81775_IDR_2_81_158,3.3545733571261316
Q87VB5_IDR_1_1093_1134,Q94AB7_IDR_1_1_80,2.079926647929245
Q87VB5_IDR_1_1093_1134,Q94AB7_IDR_2_81_154,3.982781001073524
Q87VB5_IDR_1_1093_1134,B9DFZ2_IDR_1_1_80,1.3976588571525648
Q87VB5_IDR_1_1093_1134,B9DFZ2_IDR_2_81_160,2.2192497219048226
Q87VB5_IDR_1_1093_1134,Q56XP9_IDR_1_1_80,1.1645804402439044
Q87VB5_IDR_1_1093_1134,Q9FHG4_IDR_1_276_308,0.8795517000096522
Q87VB5_IDR_1_1093_1134,A0A1P8AYJ3_IDR_1_1_80,0.8826735122804834
Q87VB5_IDR_1_1093_1134,Q8RWU6_IDR_1_464_535,0.798464923247729
Q87VB5_IDR_1_1093_1134,F4KBW5_IDR_1_1_80,1.7466683183740557
Q87VB5_IDR_1_1093_1134,F4KBW5_IDR_2_81_160,1.8264484646063535
Q87VB5_IDR_1_1093_1134,Q67Y48_IDR_1_39_105,3.3928833564079275
Q87VB5_IDR_1_1093_1134,P93299_IDR_1_1_80,1.2387265748440983
Q87VB5_IDR_1_1093_1134,Q9LK64_IDR_1_865_930,3.5596173111070772
Q87VB5_IDR_1_1093_1134,Q9LT81_IDR_1_220_299,1.8221003320420133
Q87VB5_IDR_1_1093_1134,Q9LT81_IDR_2_300_379,1.8880335676782938
Q87VB5_IDR_1_1093_1134,Q9SU34_IDR_1_1_80,2.181865492514135
Q87VB5_IDR_1_1093_1134,Q8RWU4_IDR_1_147_226,1.8377639802802221
Q87VB5_IDR_1_1093_1134,Q8VZM2_IDR_1_145_224,3.0633318993579044
Q87VB5_IDR_1_1093_1134,Q8VZM2_IDR_2_225_304,3.149460614558644
Q87VB5_IDR_1_1093_1134,Q8VZM2_IDR_3_305_384,3.062169020046442
Q87VB5_IDR_1_1093_1134,Q8VZM2_IDR_4_385_464,1.9247223758654375
Q87VB5_IDR_1_1093_1134,Q8VZM2_IDR_5_465_544,3.1758247118386
Q87VB5_IDR_1_1093_1134,Q8VZM2_IDR_6_545_624,3.7704828021632313
Q87VB5_IDR_1_1093_1134,Q8VZM2_IDR_7_625_704,1.81490512012674
Q87VB5_IDR_1_1093_1134,Q8VZM2_IDR_8_705_784,1.7038203729759926
Q87VB5_IDR_1_1093_1134,Q8VZM2_IDR_9_785_864,1.7402637519052488
Q87VB5_IDR_1_1093_1134,Q8VZM2_IDR_10_865_944,1.6312209844521077
Q87VB5_IDR_1_1093_1134,Q8VZM2_IDR_11_945_1000,1.1201598124845535
Q87VB5_IDR_1_1093_1134,O22939_IDR_1_1_41,1.5741128336884653
Q87VB5_IDR_1_1093_1134,Q8GYE0_IDR_1_362_398,1.0369392065356982
Q87VB5_IDR_1_1093_1134,Q93ZH7_IDR_1_243_322,0.9470597709140751
